scenario,sample_index,sample_query_score,node_id,recent_query_mean,is_treated,hop_bucket,dynamic_mean_signed_delta,dynamic_mean_abs_delta,static_mean_signed_delta,static_mean_abs_delta,dynamic_factual_mean_speed,dynamic_cf_mean_speed,static_factual_mean_speed,static_cf_mean_speed
speed_reduction,73,1.6099671125411987,392,0.0,False,hop_3plus,0.0,0.0,0.0,0.0,25.739543914794922,25.739543914794922,25.254531860351562,25.254531860351562
speed_reduction,73,1.6099671125411987,391,0.0,False,hop_3plus,0.0,0.0,0.0,0.0,42.34742736816406,42.34742736816406,41.90419387817383,41.90419387817383
speed_reduction,73,1.6099671125411987,390,0.0,False,hop_3plus,0.0,0.0,0.0,0.0,32.72740936279297,32.72740936279297,33.241031646728516,33.241031646728516
speed_reduction,73,1.6099671125411987,389,0.7551062107086182,False,hop_3plus,0.0,0.0,0.0,0.0,40.95050811767578,40.95050811767578,40.96231460571289,40.96231460571289
speed_reduction,73,1.6099671125411987,388,0.0,False,hop_3plus,0.0,0.0,0.0,0.0,18.78925323486328,18.78925323486328,17.371227264404297,17.371227264404297
speed_reduction,73,1.6099671125411987,387,9.31393051147461,False,hop_3plus,0.0,0.0,0.0,0.0,42.678680419921875,42.678680419921875,46.83460235595703,46.83460235595703
speed_reduction,73,1.6099671125411987,478,0.0,False,hop_3plus,0.0,0.0,0.0,0.0,26.511165618896484,26.511165618896484,27.96002769470215,27.96002769470215
speed_reduction,73,1.6099671125411987,383,0.0,False,hop_3plus,0.0,0.0,0.0,0.0,34.20258712768555,34.20258712768555,32.63714599609375,32.63714599609375
speed_reduction,73,1.6099671125411987,386,0.0,False,hop_3plus,0.0,0.0,0.0,0.0,41.66725158691406,41.66725158691406,41.22285461425781,41.22285461425781
speed_reduction,73,1.6099671125411987,0,0.0,False,hop_3plus,0.0,0.0,0.0,0.0,21.289836883544922,21.289836883544922,20.600200653076172,20.600200653076172
speed_reduction,73,1.6099671125411987,279,0.0,False,hop_3plus,0.0,0.0,0.0,0.0,18.841419219970703,18.841419219970703,18.8316650390625,18.8316650390625
speed_reduction,73,1.6099671125411987,86,0.0,False,hop_3plus,0.0,0.0,0.0,0.0,32.72825241088867,32.72825241088867,33.154266357421875,33.154266357421875
speed_reduction,73,1.6099671125411987,98,7.319791316986084,False,hop_3plus,0.0,0.0,0.0,0.0,23.192848205566406,23.192848205566406,19.017955780029297,19.017955780029297
speed_reduction,73,1.6099671125411987,97,0.0,False,hop_3plus,0.0,0.0,0.0,0.0,55.10624694824219,55.10624694824219,56.49510192871094,56.49510192871094
speed_reduction,73,1.6099671125411987,96,0.0,False,hop_3plus,0.0,0.0,0.0,0.0,26.22101593017578,26.22101593017578,24.643741607666016,24.643741607666016
speed_reduction,73,1.6099671125411987,95,1.936521053314209,False,hop_3plus,0.0,0.0,0.0,0.0,34.1212272644043,34.1212272644043,33.32624435424805,33.32624435424805
speed_reduction,73,1.6099671125411987,94,0.0,False,hop_3plus,0.0,0.0,0.0,0.0,25.42540168762207,25.42540168762207,24.635446548461914,24.635446548461914
speed_reduction,73,1.6099671125411987,93,1.1121290922164917,False,hop_3plus,0.0,0.0,0.0,0.0,33.37620162963867,33.37620162963867,33.59333419799805,33.59333419799805
speed_reduction,73,1.6099671125411987,92,0.0,False,hop_3plus,0.0,0.0,0.0,0.0,19.170204162597656,19.170204162597656,18.744640350341797,18.744640350341797
speed_reduction,73,1.6099671125411987,91,0.4023594856262207,False,hop_3plus,0.0,0.0,0.0,0.0,24.078210830688477,24.078210830688477,23.779184341430664,23.779184341430664
speed_reduction,73,1.6099671125411987,90,0.0,False,hop_3plus,0.0,0.0,0.0,0.0,24.10878562927246,24.10878562927246,21.891916275024414,21.891916275024414
speed_reduction,73,1.6099671125411987,89,4.590925216674805,False,hop_3plus,0.0,0.0,0.0,0.0,25.181692123413086,25.181692123413086,24.53949737548828,24.53949737548828
speed_reduction,73,1.6099671125411987,87,1.04741370677948,False,hop_3plus,0.0,0.0,0.0,0.0,25.520793914794922,25.520793914794922,24.95429229736328,24.95429229736328
speed_reduction,73,1.6099671125411987,85,0.0,False,hop_3plus,0.0,0.0,0.0,0.0,38.85715103149414,38.85715103149414,38.22263717651367,38.22263717651367
